epoch,step,train_acc,train_div_loss,train_total_loss,val_src_acc,val_src_class_loss,val_tgt_acc,val_tgt_class_loss
176,4247,0.7928994297981262,0.4088745415210724,1.0452944040298462,,,,
177,4271,,,,0.8614455461502075,0.4282377064228058,0.8647161722183228,0.5308123826980591
177,4271,0.7638774514198303,0.5360336899757385,1.086694598197937,,,,
178,4295,,,,0.8675627112388611,0.42806580662727356,0.851203441619873,0.5301239490509033
178,4295,0.7833763957023621,0.4966588020324707,1.0684925317764282,,,,
179,4319,,,,0.8675627112388611,0.42773884534835815,0.8558185696601868,0.5255626440048218
179,4319,0.7617207169532776,0.3972737491130829,1.074149489402771,,,,
180,4343,,,,0.8669469356536865,0.4260913133621216,0.8558185696601868,0.5254196524620056
180,4343,0.8050064444541931,0.35654792189598083,1.0479048490524292,,,,
181,4367,,,,0.8642455339431763,0.42329156398773193,0.8453894853591919,0.5368732810020447
181,4367,0.766336977481842,0.45815396308898926,1.065272331237793,,,,
182,4391,,,,0.8803194165229797,0.42058971524238586,0.8558185696601868,0.5123558044433594
182,4391,0.7979192733764648,0.43452581763267517,1.0126382112503052,,,,
183,4415,,,,0.8854424357414246,0.41963496804237366,0.8558185696601868,0.5160132646560669
183,4415,0.7765613198280334,0.45511189103126526,1.0384308099746704,,,,
184,4439,,,,0.8772836923599243,0.4194011986255646,0.851203441619873,0.5240232944488525
184,4439,0.8022080063819885,0.5042107701301575,1.0431288480758667,,,,
185,4463,,,,0.8899480104446411,0.4174622893333435,0.851203441619873,0.5204576849937439
185,4463,0.7908204197883606,0.3697902262210846,1.0197665691375732,,,,
186,4487,,,,0.8854424357414246,0.41374966502189636,0.8558185696601868,0.5112442374229431
186,4487,0.8029313683509827,0.46227583289146423,1.01491379737854,,,,
187,4511,,,,0.8922927379608154,0.41197726130485535,0.8565288186073303,0.503075361251831
187,4511,0.7948054671287537,0.4299977719783783,1.0354571342468262,,,,
188,4535,,,,0.8964024186134338,0.40765589475631714,0.8565288186073303,0.5071152448654175
188,4535,0.7991390824317932,0.5530858635902405,1.0046230554580688,,,,
189,4559,,,,0.8922927379608154,0.40561366081237793,0.851203441619873,0.5175179839134216
189,4559,0.830003023147583,0.3624415695667267,0.9856674075126648,,,,
190,4583,,,,0.8922927379608154,0.4043973684310913,0.8565288186073303,0.5039955377578735
190,4583,0.7900629043579102,0.4560527801513672,1.011644959449768,,,,
191,4607,,,,0.9013580083847046,0.4037141501903534,0.8565288186073303,0.4991913139820099
191,4607,0.7889018058776855,0.4678828716278076,1.0364621877670288,,,,
192,4631,,,,0.8989642858505249,0.40174436569213867,0.8453894853591919,0.5280195474624634
192,4631,0.8128833174705505,0.44772687554359436,0.9904873967170715,,,,
193,4655,,,,0.9001863598823547,0.3979414403438568,0.8620871305465698,0.5078491568565369
193,4655,0.7797594666481018,0.4494461715221405,1.0214508771896362,,,,
194,4679,,,,0.8964024186134338,0.3973630964756012,0.8519136905670166,0.5138025283813477
194,4679,0.7897663712501526,0.4582423269748688,1.0152606964111328,,,,
195,4703,,,,0.9026007652282715,0.3969888985157013,0.8620871305465698,0.5021812319755554
195,4703,0.8337507247924805,0.4739252030849457,1.00171959400177,,,,
196,4727,,,,0.9026007652282715,0.3954724371433258,0.8620871305465698,0.4998432993888855
196,4727,0.8108462691307068,0.3817044198513031,1.0064489841461182,,,,
197,4751,,,,0.9026007652282715,0.393539160490036,0.8620871305465698,0.4999638795852661
197,4751,0.7979082465171814,0.3812962472438812,0.9921901822090149,,,,
198,4775,,,,0.9056179523468018,0.3906004726886749,0.8620871305465698,0.49900296330451965
198,4775,0.8084316253662109,0.5026416182518005,0.9871612191200256,,,,
199,4799,,,,0.9026007652282715,0.3892521560192108,0.8574720025062561,0.5077685117721558
199,4799,0.7971730828285217,0.42640864849090576,0.9860937595367432,,,,
200,4823,,,,0.9056179523468018,0.3878123462200165,0.8656551241874695,0.501403272151947
200,4823,0.8099001049995422,0.486081600189209,1.0105464458465576,,,,
201,4847,,,,0.9056179523468018,0.3865410089492798,0.8526996970176697,0.5112779140472412
201,4847,0.7980253100395203,0.4663991630077362,0.9713130593299866,,,,
202,4871,,,,0.9026007652282715,0.38425424695014954,0.8526996970176697,0.5121867656707764
202,4871,0.8064350485801697,0.623855710029602,0.9901530742645264,,,,
203,4895,,,,0.8978307247161865,0.3847421407699585,0.8519136905670166,0.5038796067237854
203,4895,0.8160504698753357,0.5227251648902893,0.9674457907676697,,,,
204,4919,,,,0.9129166603088379,0.38086652755737305,0.8649590015411377,0.5045974254608154
204,4919,0.8223610520362854,0.4619957506656647,0.9557645320892334,,,,
205,4943,,,,0.9056179523468018,0.38109296560287476,0.8526996970176697,0.5050246715545654
205,4943,0.8037464618682861,0.5566086769104004,0.9645258784294128,,,,
206,4967,,,,0.9175669550895691,0.3789205849170685,0.8727246522903442,0.4959299862384796
206,4967,0.8046331405639648,0.4966161549091339,0.980931282043457,,,,
207,4991,,,,0.9217338562011719,0.3784138560295105,0.8695741295814514,0.498697429895401
207,4991,0.8259119391441345,0.6073556542396545,0.9428028464317322,,,,
208,5015,,,,0.9138070344924927,0.3747718334197998,0.8562676906585693,0.5145387649536133
208,5015,0.8090291619300842,0.5142139196395874,0.9431998133659363,,,,
209,5039,,,,0.9217338562011719,0.3729607164859772,0.8601866960525513,0.5161031484603882
209,5039,0.8309761881828308,0.4458635747432709,0.940460205078125,,,,
210,5063,,,,0.9217338562011719,0.3728283643722534,0.8601866960525513,0.5061520338058472
210,5063,0.814573347568512,0.5586065053939819,1.0170468091964722,,,,
211,5087,,,,0.9175669550895691,0.3708627223968506,0.8695741295814514,0.49539345502853394
211,5087,0.8339031338691711,0.6159304976463318,0.9699775576591492,,,,
212,5111,,,,0.9210918545722961,0.3694118559360504,0.8637278079986572,0.5065136551856995
212,5111,0.8217762112617493,0.44889035820961,0.9577414393424988,,,,
213,5135,,,,0.9217338562011719,0.3690509498119354,0.8562676906585693,0.5244584083557129
213,5135,0.8288710713386536,0.5761721134185791,0.960735023021698,,,,
214,5159,,,,0.9217338562011719,0.36663147807121277,0.8601866960525513,0.5053703784942627
214,5159,0.8315371870994568,0.4972025156021118,0.9272615313529968,,,,
215,5183,,,,0.9210918545722961,0.3628012537956238,0.8727246522903442,0.49668094515800476
215,5183,0.8338289260864258,0.6158844828605652,0.928856372833252,,,,
216,5207,,,,0.9299091100692749,0.36363935470581055,0.8727246522903442,0.4949488341808319
216,5207,0.8257911801338196,0.5383118987083435,0.9643502235412598,,,,
217,5231,,,,0.9263842105865479,0.3633662164211273,0.8601866960525513,0.5033017992973328
217,5231,0.8230754733085632,0.5210829377174377,0.9504104256629944,,,,
218,5255,,,,0.9210918545722961,0.36045071482658386,0.8727246522903442,0.4949389696121216
218,5255,0.8051085472106934,0.4906536340713501,0.956437885761261,,,,
219,5279,,,,0.9299091100692749,0.36278730630874634,0.8727246522903442,0.4894056022167206
219,5279,0.8195376396179199,0.5764395594596863,0.9359802603721619,,,,
220,5303,,,,0.9217338562011719,0.36036181449890137,0.8562676906585693,0.5071322917938232
220,5303,0.8372170925140381,0.48872387409210205,0.9391002655029297,,,,
221,5327,,,,0.9210918545722961,0.3578391373157501,0.8732531070709229,0.4929165840148926
221,5327,0.8111567497253418,0.48951348662376404,0.9572084546089172,,,,
222,5351,,,,0.9248986840248108,0.3556087613105774,0.8732531070709229,0.49276432394981384
222,5351,0.8417949080467224,0.44477084279060364,0.9165699481964111,,,,
223,5375,,,,0.9210918545722961,0.3534007966518402,0.8637278079986572,0.5115641355514526
223,5375,0.8263089060783386,0.541698694229126,0.9200089573860168,,,,
224,5399,,,,0.9248986840248108,0.3513408601284027,0.8642562627792358,0.506313681602478
224,5399,0.8392780423164368,0.5266544818878174,0.9165307879447937,,,,
225,5423,,,,0.9248986840248108,0.35087862610816956,0.8732531070709229,0.4940650463104248
225,5423,0.8169918656349182,0.738426148891449,0.939359188079834,,,,
226,5447,,,,0.9299091100692749,0.3485678732395172,0.8637278079986572,0.5033499598503113
226,5447,0.8536887168884277,0.6178128719329834,0.8907100558280945,,,,
227,5471,,,,0.9337159395217896,0.3471458852291107,0.8642562627792358,0.5070313811302185
227,5471,0.8182885050773621,0.528247594833374,0.9024478793144226,,,,
228,5495,,,,0.9293597340583801,0.3458409905433655,0.8642562627792358,0.49499812722206116
228,5495,0.8308205604553223,0.5099886059761047,0.8995428085327148,,,,
229,5519,,,,0.9299091100692749,0.3441576063632965,0.8637278079986572,0.507358729839325
229,5519,0.8675985932350159,0.5556190609931946,0.8724157214164734,,,,
230,5543,,,,0.9293597340583801,0.340870201587677,0.8642562627792358,0.5021982789039612
230,5543,0.8306819796562195,0.546876847743988,0.8997524380683899,,,,
231,5567,,,,0.9255529046058655,0.33941325545310974,0.8243983387947083,0.530247688293457
231,5567,0.834069013595581,0.5776181221008301,0.8911989331245422,,,,
232,5591,,,,0.9293597340583801,0.3373600244522095,0.8648421764373779,0.49604177474975586
232,5591,0.8327247500419617,0.6003983616828918,0.9133539199829102,,,,
233,5615,,,,0.9248986840248108,0.3349628448486328,0.8648421764373779,0.5061306357383728
233,5615,0.8407535552978516,0.5330300331115723,0.8900055289268494,,,,
234,5639,,,,0.9337159395217896,0.3357371389865875,0.8637278079986572,0.5098651647567749
234,5639,0.8449411392211914,0.5716680884361267,0.8599257469177246,,,,
235,5663,,,,0.9337159395217896,0.33153533935546875,0.8648421764373779,0.4983363449573517
235,5663,0.8528814911842346,0.6296307444572449,0.8678390383720398,,,,
236,5687,,,,0.9337159395217896,0.32927894592285156,0.8265544176101685,0.5242562890052795
236,5687,0.8456428050994873,0.6083437204360962,0.892721951007843,,,,
237,5711,,,,0.9337159395217896,0.33015158772468567,0.8691719770431519,0.49362412095069885
237,5711,0.8149781227111816,0.6038918495178223,0.9597042202949524,,,,
238,5735,,,,0.9337159395217896,0.3277142345905304,0.8691719770431519,0.49626845121383667
238,5735,0.8647616505622864,0.57145756483078,0.8651519417762756,,,,
239,5759,,,,0.9293597340583801,0.3246116042137146,0.8648421764373779,0.5070862770080566
239,5759,0.8526530265808105,0.631889283657074,0.8754851818084717,,,,
240,5783,,,,0.9293597340583801,0.3237471878528595,0.8648421764373779,0.4946853518486023
240,5783,0.8488395810127258,0.4691835641860962,0.8529049754142761,,,,
241,5807,,,,0.9293597340583801,0.3233909010887146,0.8691719770431519,0.4936189651489258
241,5807,0.8479757905006409,0.5753228664398193,0.8820925354957581,,,,
242,5831,,,,0.9337159395217896,0.3219947814941406,0.8648421764373779,0.5028961896896362
242,5831,0.8358864784240723,0.5531348586082458,0.8650873303413391,,,,
243,5855,,,,0.9293597340583801,0.32081517577171326,0.8691719770431519,0.49646031856536865
243,5855,0.8429695963859558,0.6144376397132874,0.8713436722755432,,,,
244,5879,,,,0.9337159395217896,0.31935539841651917,0.8648421764373779,0.4960411787033081
244,5879,0.8479099273681641,0.5272418856620789,0.8617746233940125,,,,
245,5903,,,,0.9337159395217896,0.31860655546188354,0.8648421764373779,0.49364182353019714
245,5903,0.867333710193634,0.6443120241165161,0.8396039605140686,,,,
246,5927,,,,0.9337159395217896,0.3153073787689209,0.8780572414398193,0.4894128441810608
246,5927,0.8718867301940918,0.641909658908844,0.8376811146736145,,,,
247,5951,,,,0.9337159395217896,0.3141530156135559,0.8691719770431519,0.49663132429122925
247,5951,0.8456049561500549,0.558821976184845,0.8746222853660583,,,,
248,5975,,,,0.9337159395217896,0.3119177520275116,0.8691719770431519,0.49114108085632324
248,5975,0.8571534156799316,0.5784420967102051,0.8104467391967773,,,,
249,5999,,,,0.9337159395217896,0.31039413809776306,0.8739442825317383,0.48981931805610657
249,5999,0.8411628603935242,0.6978200078010559,0.8889129757881165,,,,
250,6023,,,,0.9293597340583801,0.3093501925468445,0.8691719770431519,0.49463191628456116
250,6023,0.8275651931762695,0.6572991609573364,0.8696135878562927,,,,
251,6047,,,,0.9337159395217896,0.3111916780471802,0.8691719770431519,0.49761003255844116
251,6047,0.8456386923789978,0.6714473366737366,0.8437252640724182,,,,
252,6071,,,,0.9293597340583801,0.30825820565223694,0.8646543025970459,0.5101473927497864
252,6071,0.8528590798377991,0.6759844422340393,0.8502722382545471,,,,
253,6095,,,,0.9337159395217896,0.30847427248954773,0.8691719770431519,0.4895671010017395
253,6095,0.8620398044586182,0.601200520992279,0.8493625521659851,,,,
254,6119,,,,0.9337159395217896,0.30886197090148926,0.8691719770431519,0.4915454089641571
254,6119,0.8534496426582336,0.5019213557243347,0.8550658822059631,,,,
255,6143,,,,0.9337159395217896,0.3068316578865051,0.8691719770431519,0.4972781240940094
255,6143,0.8626317977905273,0.6589099764823914,0.8271043300628662,,,,
256,6167,,,,0.9293597340583801,0.3031782805919647,0.8780572414398193,0.4875934422016144
256,6167,0.8685553073883057,0.6993457674980164,0.8274512887001038,,,,
257,6191,,,,0.9337159395217896,0.3047022223472595,0.8691719770431519,0.48753687739372253
257,6191,0.8407099843025208,0.7155936360359192,0.8506746888160706,,,,
258,6215,,,,0.9337159395217896,0.30176931619644165,0.8691719770431519,0.4884044826030731
258,6215,0.8612673282623291,0.6864772439002991,0.8546531200408936,,,,
259,6239,,,,0.9337159395217896,0.3008524477481842,0.8739442825317383,0.4862673580646515
259,6239,0.8550047278404236,0.6409745812416077,0.8359634876251221,,,,
260,6263,,,,0.9337159395217896,0.30032387375831604,0.8739442825317383,0.4862211048603058
260,6263,0.8703303337097168,0.719814121723175,0.8396966457366943,,,,
261,6287,,,,0.9337159395217896,0.29980534315109253,0.8646543025970459,0.5013037919998169
261,6287,0.8595109581947327,0.5699604153633118,0.7985135912895203,,,,
262,6311,,,,0.9337159395217896,0.2972637414932251,0.8691719770431519,0.500023603439331
262,6311,0.8639666438102722,0.7517411112785339,0.8074624538421631,,,,
263,6335,,,,0.9293597340583801,0.29569241404533386,0.8739442825317383,0.48716413974761963
263,6335,0.8636526465415955,0.5576278567314148,0.8102496266365051,,,,
264,6359,,,,0.9337159395217896,0.2941003143787384,0.8691719770431519,0.49445641040802
264,6359,0.8608407974243164,0.6085512042045593,0.8063059449195862,,,,
265,6383,,,,0.9339169859886169,0.29399386048316956,0.8691719770431519,0.4925030767917633
265,6383,0.8566427826881409,0.676846981048584,0.8552402853965759,,,,
266,6407,,,,0.9337159395217896,0.29305705428123474,0.8691719770431519,0.4941878318786621
266,6407,0.8635507225990295,0.7000110745429993,0.7960608601570129,,,,
267,6431,,,,0.9337159395217896,0.2909834682941437,0.8691719770431519,0.49011707305908203
267,6431,0.8606855273246765,0.6822142601013184,0.8051120638847351,,,,
268,6455,,,,0.9337159395217896,0.29092395305633545,0.8691719770431519,0.4938012361526489
268,6455,0.8491389751434326,0.6666460633277893,0.8349926471710205,,,,
269,6479,,,,0.9337159395217896,0.29182517528533936,0.8691719770431519,0.4899149239063263
269,6479,0.8656050562858582,0.653569757938385,0.8247177004814148,,,,
270,6503,,,,0.9293597340583801,0.2884276807308197,0.8691719770431519,0.49368977546691895
270,6503,0.8643324375152588,0.5287089347839355,0.8140750527381897,,,,
271,6527,,,,0.9293597340583801,0.2868735194206238,0.8691719770431519,0.49317559599876404
271,6527,0.8758036494255066,0.7320533394813538,0.7909658551216125,,,,
272,6551,,,,0.9337159395217896,0.2852674722671509,0.8691719770431519,0.4948534667491913
272,6551,0.8795900344848633,0.6091120839118958,0.7765730023384094,,,,
273,6575,,,,0.9454731345176697,0.2837319076061249,0.8719063401222229,0.49146270751953125
273,6575,0.8657142519950867,0.7045032978057861,0.8097817897796631,,,,
274,6599,,,,0.9416295289993286,0.28197750449180603,0.8691719770431519,0.49492147564888
274,6599,0.8559727668762207,0.8803665637969971,0.8174126744270325,,,,
275,6623,,,,0.9337159395217896,0.2826876640319824,0.8737092018127441,0.4924582540988922
275,6623,0.8704620003700256,0.7840206027030945,0.7989963889122009,,,,
276,6647,,,,0.9382731914520264,0.2787412703037262,0.8691719770431519,0.49001580476760864
276,6647,0.8811172842979431,0.7229350209236145,0.7821621298789978,,,,
277,6671,,,,0.9411169290542603,0.2759164869785309,0.8719063401222229,0.489077627658844
277,6671,0.8690224289894104,0.9118927121162415,0.7749428153038025,,,,
278,6695,,,,0.9411169290542603,0.2755821943283081,0.8719063401222229,0.48957329988479614
278,6695,0.8542037606239319,0.8142957091331482,0.8297662734985352,,,,
279,6719,,,,0.9454731345176697,0.2769823670387268,0.8825944662094116,0.48434120416641235
279,6719,0.8580648303031921,0.7880630493164062,0.7792313694953918,,,,
280,6743,,,,0.9454731345176697,0.27446621656417847,0.8691719770431519,0.4862903356552124
280,6743,0.8715631365776062,0.4703913629055023,0.7931274771690369,,,,
281,6767,,,,0.9454731345176697,0.27336931228637695,0.8691719770431519,0.4897283613681793
281,6767,0.8618925213813782,0.7220578193664551,0.7834529876708984,,,,
282,6791,,,,0.9416295289993286,0.27125123143196106,0.8691719770431519,0.49324995279312134
282,6791,0.8634767532348633,0.749859094619751,0.7802119851112366,,,,
283,6815,,,,0.9382731914520264,0.2709728479385376,0.8737092018127441,0.49122387170791626
283,6815,0.8729431629180908,0.7994363903999329,0.7943655848503113,,,,
284,6839,,,,0.947757363319397,0.27001142501831055,0.8833957314491272,0.48802247643470764
284,6839,0.8538020253181458,0.7322850227355957,0.8154752254486084,,,,
285,6863,,,,0.9454731345176697,0.26936909556388855,0.8719063401222229,0.48727309703826904
285,6863,0.8517656326293945,0.9228286147117615,0.8032894730567932,,,,
286,6887,,,,0.9454731345176697,0.2671099007129669,0.8719063401222229,0.48831862211227417
286,6887,0.8710415959358215,0.671235978603363,0.7858756184577942,,,,
287,6911,,,,0.9483577013015747,0.2645450234413147,0.8749569654464722,0.4901323914527893
287,6911,0.8820827603340149,0.7703547477722168,0.7392347455024719,,,,
288,6935,,,,0.9416295289993286,0.2638755440711975,0.8737092018127441,0.49033498764038086
288,6935,0.8738770484924316,0.6611509919166565,0.7517409324645996,,,,
289,6959,,,,0.9454731345176697,0.261823445558548,0.8719063401222229,0.48961687088012695
289,6959,0.8868093490600586,0.8560133576393127,0.7272545695304871,,,,
290,6983,,,,0.9454731345176697,0.25999996066093445,0.87644362449646,0.48929718136787415
290,6983,0.8843309879302979,0.5136730074882507,0.7487754821777344,,,,
291,7007,,,,0.9454731345176697,0.2598477303981781,0.87644362449646,0.4867706894874573
291,7007,0.8633408546447754,0.852565348148346,0.782843291759491,,,,
292,7031,,,,0.9454731345176697,0.2604003846645355,0.8853288292884827,0.4840925931930542
292,7031,0.8616030812263489,0.7932755351066589,0.7888864874839783,,,,
293,7055,,,,0.9483577013015747,0.2580450475215912,0.8749569654464722,0.4860224723815918
293,7055,0.8829885125160217,0.7701480388641357,0.751409113407135,,,,
294,7079,,,,0.944099485874176,0.25670862197875977,0.8818562030792236,0.4875081777572632
294,7079,0.8757445216178894,0.5716156959533691,0.7911182045936584,,,,
295,7103,,,,0.9416295289993286,0.25607582926750183,0.8737092018127441,0.48744845390319824
295,7103,0.8709065318107605,0.8525071144104004,0.760204553604126,,,,
296,7127,,,,0.9454731345176697,0.2543998956680298,0.8691719770431519,0.489560604095459
296,7127,0.8966639637947083,0.8887498378753662,0.7461349368095398,,,,
297,7151,,,,0.9520156383514404,0.25374141335487366,0.886929988861084,0.4895663261413574
297,7151,0.8594226837158203,0.7757081389427185,0.7974291443824768,,,,
298,7175,,,,0.9454731345176697,0.25377464294433594,0.87644362449646,0.4887235164642334
298,7175,0.8879554271697998,0.8564173579216003,0.7352092862129211,,,,
299,7199,,,,0.9454731345176697,0.2514265775680542,0.87644362449646,0.48897117376327515
299,7199,0.8909902572631836,0.6838001608848572,0.7129599452018738,,,,
300,7223,,,,0.9454731345176697,0.24903374910354614,0.87644362449646,0.49886268377304077
300,7223,0.8783771991729736,0.7642078399658203,0.6968398094177246,,,,
301,7247,,,,0.9483577013015747,0.2473623901605606,0.8749569654464722,0.4927658140659332
301,7247,0.8806319236755371,0.7184297442436218,0.7607292532920837,,,,
302,7271,,,,0.9483577013015747,0.24607358872890472,0.8794942498207092,0.4915035367012024
302,7271,0.8905037045478821,0.8033259510993958,0.6895111203193665,,,,
303,7295,,,,0.9454731345176697,0.24445772171020508,0.87644362449646,0.4914529323577881
303,7295,0.8794569969177246,0.7256730198860168,0.743277370929718,,,,
304,7319,,,,0.9454731345176697,0.2434968501329422,0.87644362449646,0.4919147789478302
304,7319,0.8855456709861755,0.7685482501983643,0.703516960144043,,,,
305,7343,,,,0.9483577013015747,0.24192126095294952,0.8832144737243652,0.4920976161956787
305,7343,0.8764927983283997,0.9168193340301514,0.7378931641578674,,,,
306,7367,,,,0.9454731345176697,0.24218325316905975,0.8879330158233643,0.490648478269577
306,7367,0.8721045851707458,0.897621214389801,0.7531667351722717,,,,
307,7391,,,,0.9520156383514404,0.240495964884758,0.8835774660110474,0.4887992739677429
307,7391,0.8897197842597961,0.8264105916023254,0.7086875438690186,,,,
308,7415,,,,0.9483577013015747,0.24011670053005219,0.8868803381919861,0.4893498420715332
308,7415,0.8878572583198547,1.0103510618209839,0.7351273894309998,,,,
309,7439,,,,0.9483577013015747,0.23961889743804932,0.8881148099899292,0.4870327413082123
309,7439,0.8747589588165283,0.8460784554481506,0.7502224445343018,,,,
310,7463,,,,0.9454731345176697,0.23942077159881592,0.8860976696014404,0.48691970109939575
310,7463,0.8900488018989563,0.7186827063560486,0.7483611106872559,,,,
311,7487,,,,0.9520156383514404,0.2384004294872284,0.8963675498962402,0.4847704768180847
311,7487,0.8888364434242249,0.5999332070350647,0.7500198483467102,,,,
312,7511,,,,0.9520156383514404,0.2376769483089447,0.8963675498962402,0.4859597980976105
312,7511,0.8870353698730469,0.7257643342018127,0.6894754767417908,,,,
313,7535,,,,0.9483577013015747,0.23737609386444092,0.8832144737243652,0.48729246854782104
313,7535,0.8997214436531067,0.6879391074180603,0.7181056141853333,,,,
314,7559,,,,0.9483577013015747,0.23564279079437256,0.8832144737243652,0.48905032873153687
314,7559,0.8807020783424377,0.6436280608177185,0.7163960933685303,,,,
315,7583,,,,0.9492230415344238,0.23502370715141296,0.87644362449646,0.48945340514183044
315,7583,0.8990567326545715,1.0161986351013184,0.697171688079834,,,,
316,7607,,,,0.9520156383514404,0.23279260098934174,0.8963675498962402,0.4924395978450775
316,7607,0.8895271420478821,0.7274922728538513,0.6954970955848694,,,,
317,7631,,,,0.9520156383514404,0.23218274116516113,0.8934328556060791,0.4918893277645111
317,7631,0.8866772055625916,0.8928040862083435,0.7091240882873535,,,,
318,7655,,,,0.9520156383514404,0.23193685710430145,0.8963675498962402,0.4931488037109375
318,7655,0.894700288772583,0.8311884999275208,0.7011010050773621,,,,
319,7679,,,,0.9520156383514404,0.23033460974693298,0.8881148099899292,0.49114394187927246
319,7679,0.8989882469177246,0.8313892483711243,0.7348688244819641,,,,
320,7703,,,,0.9520156383514404,0.22893749177455902,0.8918932676315308,0.4913468360900879
320,7703,0.9000913500785828,0.8628827929496765,0.7187910676002502,,,,
321,7727,,,,0.9520156383514404,0.22562693059444427,0.882037878036499,0.4935300350189209
321,7727,0.900702714920044,0.9453473091125488,0.670656144618988,,,,
322,7751,,,,0.9520156383514404,0.2264620065689087,0.8881148099899292,0.4904831647872925
322,7751,0.8766676783561707,0.8770912289619446,0.6999120712280273,,,,
323,7775,,,,0.9520156383514404,0.22668056190013885,0.8963675498962402,0.4908197224140167
323,7775,0.883026659488678,1.0081826448440552,0.7833309173583984,,,,
324,7799,,,,0.9557654857635498,0.22731159627437592,0.8963675498962402,0.49166226387023926
324,7799,0.8952544331550598,1.0625555515289307,0.6989607810974121,,,,
325,7823,,,,0.9492230415344238,0.22843563556671143,0.8881148099899292,0.4880180358886719
325,7823,0.8991396427154541,0.8762872815132141,0.697415828704834,,,,
326,7847,,,,0.9557654857635498,0.2248508632183075,0.8881148099899292,0.4901290833950043
326,7847,0.8876340389251709,0.9628421664237976,0.6798998713493347,,,,
327,7871,,,,0.9557654857635498,0.2228965312242508,0.8881148099899292,0.491883248090744
327,7871,0.8993944525718689,0.6453697085380554,0.6967659592628479,,,,
328,7895,,,,0.9557654857635498,0.22090618312358856,0.888177752494812,0.4919639229774475
328,7895,0.8896166682243347,0.9144058227539062,0.660998523235321,,,,
329,7919,,,,0.9557654857635498,0.21964102983474731,0.8881148099899292,0.4944723844528198
329,7919,0.8955311179161072,1.0673762559890747,0.6685232520103455,,,,
330,7943,,,,0.9557654857635498,0.2178136110305786,0.8881148099899292,0.4963250458240509
330,7943,0.886573076248169,0.809722363948822,0.6566571593284607,,,,
331,7967,,,,0.9557654857635498,0.21665017306804657,0.8881148099899292,0.49789518117904663
331,7967,0.9011750817298889,0.9545151591300964,0.6544411182403564,,,,
332,7991,,,,0.9557654857635498,0.21507464349269867,0.8897173404693604,0.49796900153160095
332,7991,0.8968186974525452,0.895928144454956,0.7036281228065491,,,,
333,8015,,,,0.9557654857635498,0.21492023766040802,0.8979700803756714,0.49840015172958374
333,8015,0.8822066187858582,1.0945942401885986,0.6861059069633484,,,,
334,8039,,,,0.9557654857635498,0.21409301459789276,0.8979700803756714,0.49560144543647766
334,8039,0.8930413126945496,0.6543236374855042,0.6770325303077698,,,,
335,8063,,,,0.9520156383514404,0.2131034880876541,0.8979700803756714,0.4925400912761688
335,8063,0.8955499529838562,1.001083254814148,0.6522977948188782,,,,
336,8087,,,,0.9557654857635498,0.2116653025150299,0.8979700803756714,0.49317666888237
336,8087,0.8882089257240295,0.9781389832496643,0.6881272196769714,,,,
337,8111,,,,0.9557654857635498,0.21060675382614136,0.8979700803756714,0.49258169531822205
337,8111,0.899625301361084,0.7314519286155701,0.6707835793495178,,,,
338,8135,,,,0.9557654857635498,0.21165890991687775,0.8979700803756714,0.4885675013065338
338,8135,0.8985739350318909,1.0450668334960938,0.7431207299232483,,,,
339,8159,,,,0.9557654857635498,0.2098272442817688,0.8897173404693604,0.49101191759109497
339,8159,0.9056963920593262,1.0013266801834106,0.6485541462898254,,,,
340,8183,,,,0.9557654857635498,0.20948173105716705,0.8897173404693604,0.4914420247077942
340,8183,0.8941052556037903,0.8784728050231934,0.6866147518157959,,,,
341,8207,,,,0.9557654857635498,0.20775465667247772,0.8979700803756714,0.494961678981781
341,8207,0.907707154750824,1.063955307006836,0.6664297580718994,,,,
342,8231,,,,0.9474257230758667,0.20746316015720367,0.8932697772979736,0.4929102063179016
342,8231,0.8919007182121277,0.8902592658996582,0.681372880935669,,,,
343,8255,,,,0.9557654857635498,0.20769281685352325,0.8938302993774414,0.49406975507736206
343,8255,0.9108596444129944,1.1754149198532104,0.6560322642326355,,,,
344,8279,,,,0.9557654857635498,0.20569537580013275,0.896430492401123,0.49549710750579834
344,8279,0.9007979035377502,1.0138561725616455,0.6442187428474426,,,,
345,8303,,,,0.9474257230758667,0.2061712145805359,0.8932697772979736,0.49295902252197266
345,8303,0.9025118350982666,1.042356014251709,0.6808149218559265,,,,
346,8327,,,,0.9557654857635498,0.2051853984594345,0.9016717672348022,0.4864591956138611
346,8327,0.9095126986503601,0.9723120331764221,0.6380651593208313,,,,
347,8351,,,,0.9557654857635498,0.20361952483654022,0.9001321792602539,0.4955959916114807
347,8351,0.9042518734931946,0.8913955092430115,0.649901807308197,,,,
348,8375,,,,0.9557654857635498,0.2031170278787613,0.9016717672348022,0.5018336772918701
348,8375,0.8955316543579102,1.006474256515503,0.66253262758255,,,,
349,8399,,,,0.9557654857635498,0.2036161720752716,0.8897173404693604,0.4891516864299774
349,8399,0.9029147624969482,1.001423716545105,0.6536790132522583,,,,
350,8423,,,,0.9557654857635498,0.20375441014766693,0.9016717672348022,0.4942387640476227
350,8423,0.8890547156333923,1.1059566736221313,0.6400192379951477,,,,
351,8447,,,,0.9557654857635498,0.202470064163208,0.9001321792602539,0.4968726933002472
351,8447,0.9011039733886719,1.172009825706482,0.6935520172119141,,,,
