epoch,step,train_dis_loss,train_tgt_loss,val_src_acc,val_src_class_loss,val_tgt_acc,val_tgt_class_loss
200,4823,1.4219776391983032,0.6092420220375061,,,,
201,4847,,,0.46523991227149963,1.5826518535614014,0.3004751205444336,1.5454061031341553
201,4847,1.3936151266098022,0.6107370257377625,,,,
202,4871,,,0.48370519280433655,1.573182463645935,0.3214070200920105,1.5493996143341064
202,4871,1.4230901002883911,0.606390655040741,,,,
203,4895,,,0.465177059173584,1.563857078552246,0.314313143491745,1.5538915395736694
203,4895,1.4009151458740234,0.6137068867683411,,,,
204,4919,,,0.4910071790218353,1.5628552436828613,0.30966898798942566,1.541778564453125
204,4919,1.406994342803955,0.6187865734100342,,,,
205,4943,,,0.46287107467651367,1.5596286058425903,0.31098824739456177,1.5572495460510254
205,4943,1.412129282951355,0.6129443049430847,,,,
206,4967,,,0.4858124852180481,1.5560879707336426,0.325508177280426,1.5438730716705322
206,4967,1.4367655515670776,0.6173219680786133,,,,
207,4991,,,0.46376046538352966,1.5748974084854126,0.30787310004234314,1.5462610721588135
207,4991,1.4268094301223755,0.6144435405731201,,,,
208,5015,,,0.48545753955841064,1.5672670602798462,0.2976858913898468,1.538141131401062
208,5015,1.4231499433517456,0.6160649061203003,,,,
209,5039,,,0.46322745084762573,1.5999715328216553,0.31602340936660767,1.5597716569900513
209,5039,1.4288100004196167,0.6215450167655945,,,,
210,5063,,,0.48540428280830383,1.571755051612854,0.3054872751235962,1.5419822931289673
210,5063,1.421775221824646,0.6151525378227234,,,,
211,5087,,,0.4735656678676605,1.5801628828048706,0.32720375061035156,1.546562910079956
211,5087,1.4086207151412964,0.631177544593811,,,,
212,5111,,,0.474662184715271,1.5783673524856567,0.3057895302772522,1.5485734939575195
212,5111,1.4264907836914062,0.612410843372345,,,,
213,5135,,,0.47636735439300537,1.5689588785171509,0.33204978704452515,1.5619208812713623
213,5135,1.4446817636489868,0.6341583132743835,,,,
214,5159,,,0.4822496175765991,1.5758287906646729,0.3259691894054413,1.5578622817993164
214,5159,1.451507568359375,0.6157659292221069,,,,
215,5183,,,0.4750782251358032,1.5800395011901855,0.31396615505218506,1.5571041107177734
215,5183,1.4296507835388184,0.6198323369026184,,,,
216,5207,,,0.5019533038139343,1.5703445672988892,0.3320339024066925,1.5722519159317017
216,5207,1.4133481979370117,0.6188378930091858,,,,
217,5231,,,0.5069519877433777,1.568504810333252,0.32236215472221375,1.5586954355239868
217,5231,1.4381071329116821,0.627728283405304,,,,
218,5255,,,0.4899701178073883,1.5944441556930542,0.32485833764076233,1.5477797985076904
218,5255,1.4377918243408203,0.6124148964881897,,,,
219,5279,,,0.4806564450263977,1.5577497482299805,0.34213176369667053,1.5512208938598633
219,5279,1.4271202087402344,0.6228185296058655,,,,
220,5303,,,0.4663935899734497,1.5790574550628662,0.3402799069881439,1.560965895652771
220,5303,1.4207929372787476,0.6277247667312622,,,,
221,5327,,,0.46529319882392883,1.5979963541030884,0.31660306453704834,1.5701873302459717
221,5327,1.4193964004516602,0.6191977858543396,,,,
222,5351,,,0.49753397703170776,1.5716652870178223,0.32326534390449524,1.5619242191314697
222,5351,1.4377323389053345,0.6125884056091309,,,,
223,5375,,,0.5017958283424377,1.5898939371109009,0.3343396782875061,1.5543383359909058
223,5375,1.421642780303955,0.62529057264328,,,,
224,5399,,,0.48167696595191956,1.580770492553711,0.3382318317890167,1.5702431201934814
224,5399,1.4303669929504395,0.6272247433662415,,,,
225,5423,,,0.476054847240448,1.5878750085830688,0.3063952624797821,1.553808569908142
225,5423,1.416683316230774,0.6125058531761169,,,,
226,5447,,,0.4763525128364563,1.5857927799224854,0.3296346962451935,1.5635188817977905
226,5447,1.412544846534729,0.627736508846283,,,,
227,5471,,,0.47295260429382324,1.5655876398086548,0.29782748222351074,1.5548707246780396
227,5471,1.443833351135254,0.6136342883110046,,,,
228,5495,,,0.4831923842430115,1.5719242095947266,0.32621097564697266,1.5732216835021973
228,5495,1.4300618171691895,0.6211873888969421,,,,
229,5519,,,0.5108838081359863,1.5883632898330688,0.33255043625831604,1.5677711963653564
229,5519,1.4328621625900269,0.6271705627441406,,,,
230,5543,,,0.48125597834587097,1.6095110177993774,0.341525673866272,1.5696831941604614
230,5543,1.4180649518966675,0.6293779611587524,,,,
231,5567,,,0.49463263154029846,1.5470318794250488,0.33273226022720337,1.5898395776748657
231,5567,1.4186315536499023,0.6321036219596863,,,,
232,5591,,,0.4949117600917816,1.6008436679840088,0.3154385983943939,1.5585604906082153
232,5591,1.4167264699935913,0.6307830214500427,,,,
233,5615,,,0.49616217613220215,1.5867727994918823,0.34662801027297974,1.5601540803909302
233,5615,1.4397855997085571,0.6284753680229187,,,,
234,5639,,,0.4883125424385071,1.5576246976852417,0.3434280753135681,1.5779569149017334
234,5639,1.4623594284057617,0.6251568794250488,,,,
235,5663,,,0.5005783438682556,1.5931344032287598,0.33013272285461426,1.5799909830093384
235,5663,1.4219268560409546,0.623109757900238,,,,
236,5687,,,0.4895474910736084,1.568115234375,0.34907543659210205,1.5732861757278442
236,5687,1.438699722290039,0.6355012059211731,,,,
237,5711,,,0.4813954532146454,1.5979100465774536,0.3769296407699585,1.5771303176879883
237,5711,1.4420355558395386,0.6319983601570129,,,,
238,5735,,,0.47225114703178406,1.6001813411712646,0.3322412371635437,1.5872024297714233
238,5735,1.4351204633712769,0.6291765570640564,,,,
239,5759,,,0.49772071838378906,1.6008920669555664,0.32760223746299744,1.568056344985962
239,5759,1.4257296323776245,0.6339420676231384,,,,
240,5783,,,0.4847846031188965,1.5895206928253174,0.3593449592590332,1.5757449865341187
240,5783,1.4332829713821411,0.6443436741828918,,,,
241,5807,,,0.5216925144195557,1.5943201780319214,0.33796828985214233,1.5756946802139282
241,5807,1.4277468919754028,0.6313386559486389,,,,
242,5831,,,0.4971698820590973,1.6178555488586426,0.3359145522117615,1.5610007047653198
242,5831,1.4381002187728882,0.6296390891075134,,,,
243,5855,,,0.49762579798698425,1.5860882997512817,0.34348616003990173,1.5642507076263428
243,5855,1.4291588068008423,0.6366429328918457,,,,
244,5879,,,0.5023968815803528,1.5799427032470703,0.3337878882884979,1.5858429670333862
244,5879,1.4249275922775269,0.6401017308235168,,,,
245,5903,,,0.516299843788147,1.5660254955291748,0.34912097454071045,1.572492241859436
245,5903,1.4248757362365723,0.623669445514679,,,,
246,5927,,,0.5017681121826172,1.5817859172821045,0.3502022325992584,1.581872582435608
246,5927,1.4162312746047974,0.6338403820991516,,,,
247,5951,,,0.5134102702140808,1.5857003927230835,0.36461153626441956,1.5741009712219238
247,5951,1.42330801486969,0.6346761584281921,,,,
248,5975,,,0.5027056932449341,1.5859357118606567,0.3349129557609558,1.5741970539093018
248,5975,1.4298063516616821,0.6344321370124817,,,,
249,5999,,,0.5092270374298096,1.5910753011703491,0.35194674134254456,1.5696094036102295
249,5999,1.4259939193725586,0.6304267644882202,,,,
250,6023,,,0.5046438574790955,1.6045643091201782,0.36695966124534607,1.5851869583129883
250,6023,1.4457494020462036,0.6410457491874695,,,,
251,6047,,,0.5007957816123962,1.5849449634552002,0.3454517126083374,1.579092025756836
251,6047,1.4265003204345703,0.6297491192817688,,,,
252,6071,,,0.504511833190918,1.6014564037322998,0.34121882915496826,1.572115421295166
252,6071,1.4436877965927124,0.6307584643363953,,,,
253,6095,,,0.5217194557189941,1.6215803623199463,0.3399451971054077,1.5719953775405884
253,6095,1.4471135139465332,0.6415693163871765,,,,
254,6119,,,0.49455171823501587,1.5999035835266113,0.37055501341819763,1.590474009513855
254,6119,1.409124493598938,0.6305793523788452,,,,
255,6143,,,0.5036121010780334,1.590341567993164,0.38303929567337036,1.5870906114578247
255,6143,1.4332857131958008,0.6349512934684753,,,,
256,6167,,,0.5113575458526611,1.6181467771530151,0.3688778877258301,1.5660264492034912
256,6167,1.4336004257202148,0.6396486163139343,,,,
257,6191,,,0.5084459185600281,1.588050365447998,0.36096256971359253,1.5829017162322998
257,6191,1.4393690824508667,0.634739339351654,,,,
258,6215,,,0.4963325262069702,1.6078991889953613,0.3702298402786255,1.5951547622680664
258,6215,1.4309910535812378,0.6361548900604248,,,,
259,6239,,,0.5027281641960144,1.5847582817077637,0.3390428125858307,1.5716750621795654
259,6239,1.436944603919983,0.6433959603309631,,,,
260,6263,,,0.5058415532112122,1.6077537536621094,0.37886881828308105,1.5940008163452148
260,6263,1.4371179342269897,0.6352912187576294,,,,
261,6287,,,0.5221139192581177,1.5910053253173828,0.35681360960006714,1.5801963806152344
261,6287,1.4515405893325806,0.6439335942268372,,,,
262,6311,,,0.502345860004425,1.6100751161575317,0.37005138397216797,1.5767713785171509
262,6311,1.4491066932678223,0.6445249915122986,,,,
263,6335,,,0.520503044128418,1.612459421157837,0.34013885259628296,1.60310959815979
263,6335,1.4335912466049194,0.6349945068359375,,,,
264,6359,,,0.5125676989555359,1.6114431619644165,0.36655285954475403,1.5862737894058228
264,6359,1.4177632331848145,0.6305093169212341,,,,
265,6383,,,0.5133676528930664,1.5828850269317627,0.35301417112350464,1.5928672552108765
265,6383,1.4175761938095093,0.6427359580993652,,,,
266,6407,,,0.497697114944458,1.6253690719604492,0.36348840594291687,1.5919313430786133
266,6407,1.4340934753417969,0.6364923715591431,,,,
267,6431,,,0.4961327910423279,1.6037952899932861,0.35299479961395264,1.5987451076507568
267,6431,1.4375286102294922,0.6450062990188599,,,,
268,6455,,,0.522896409034729,1.6194279193878174,0.3714089095592499,1.5843312740325928
268,6455,1.4295660257339478,0.6231856346130371,,,,
269,6479,,,0.49602019786834717,1.618847131729126,0.3740101456642151,1.606586217880249
269,6479,1.4343829154968262,0.6407322287559509,,,,
270,6503,,,0.4977366328239441,1.631488561630249,0.3657560646533966,1.5994207859039307
270,6503,1.4216408729553223,0.6387798190116882,,,,
271,6527,,,0.5127197504043579,1.6182308197021484,0.3622884154319763,1.5864052772521973
271,6527,1.4427570104599,0.6488113403320312,,,,
272,6551,,,0.5291916728019714,1.6102964878082275,0.35773828625679016,1.5927163362503052
272,6551,1.4417424201965332,0.6426201462745667,,,,
273,6575,,,0.5003329515457153,1.6203988790512085,0.36699894070625305,1.5888755321502686
273,6575,1.4232555627822876,0.6361712217330933,,,,
274,6599,,,0.5141019225120544,1.617232322692871,0.35831746459007263,1.5919888019561768
274,6599,1.431005597114563,0.6302782893180847,,,,
275,6623,,,0.5052295327186584,1.6139951944351196,0.3764798641204834,1.5847673416137695
275,6623,1.388425350189209,0.6390292048454285,,,,
276,6647,,,0.5000301599502563,1.6160122156143188,0.3789229989051819,1.5994268655776978
276,6647,1.443468451499939,0.6423335671424866,,,,
277,6671,,,0.4967588782310486,1.620104432106018,0.37515580654144287,1.5964887142181396
277,6671,1.4514245986938477,0.6553425192832947,,,,
278,6695,,,0.5109078288078308,1.6318279504776,0.3657197952270508,1.6000252962112427
278,6695,1.4368950128555298,0.6375324726104736,,,,
279,6719,,,0.5101673603057861,1.6306633949279785,0.3743489384651184,1.6081088781356812
279,6719,1.433140754699707,0.6417774558067322,,,,
280,6743,,,0.5128521919250488,1.60114324092865,0.3652603030204773,1.6067103147506714
280,6743,1.4138983488082886,0.6410490870475769,,,,
281,6767,,,0.5147956013679504,1.6238571405410767,0.3920639157295227,1.6057089567184448
281,6767,1.4452770948410034,0.6434484124183655,,,,
282,6791,,,0.4984159767627716,1.6110776662826538,0.3502641022205353,1.6078097820281982
282,6791,1.4337226152420044,0.6399482488632202,,,,
283,6815,,,0.5315700173377991,1.6239511966705322,0.3851132392883301,1.6194908618927002
283,6815,1.425520420074463,0.6551935076713562,,,,
284,6839,,,0.5326550006866455,1.6336772441864014,0.3536207377910614,1.5970864295959473
284,6839,1.4356422424316406,0.6447566151618958,,,,
285,6863,,,0.5192338228225708,1.627754807472229,0.39009931683540344,1.6002929210662842
285,6863,1.4328056573867798,0.6376832127571106,,,,
286,6887,,,0.49832889437675476,1.5981757640838623,0.3667694628238678,1.6027073860168457
286,6887,1.4346290826797485,0.6461877226829529,,,,
287,6911,,,0.5240514874458313,1.6312365531921387,0.36753371357917786,1.6038204431533813
287,6911,1.42758309841156,0.6352806687355042,,,,
288,6935,,,0.5248712301254272,1.633681058883667,0.38645225763320923,1.606637716293335
288,6935,1.4368762969970703,0.6420236229896545,,,,
289,6959,,,0.5169123411178589,1.639502763748169,0.3726697266101837,1.6209173202514648
289,6959,1.4219597578048706,0.6506604552268982,,,,
290,6983,,,0.5192286372184753,1.5933302640914917,0.3825860917568207,1.604591965675354
290,6983,1.4395586252212524,0.6471151113510132,,,,
291,7007,,,0.515669047832489,1.5887982845306396,0.39346322417259216,1.6028176546096802
291,7007,1.4345215559005737,0.6545029282569885,,,,
292,7031,,,0.5040097832679749,1.6479679346084595,0.3812497854232788,1.5960928201675415
292,7031,1.4250904321670532,0.6473142504692078,,,,
293,7055,,,0.5227115154266357,1.654244065284729,0.4033036530017853,1.6093964576721191
293,7055,1.4502259492874146,0.6591741442680359,,,,
294,7079,,,0.5213022828102112,1.6278517246246338,0.37685471773147583,1.6175888776779175
294,7079,1.4495015144348145,0.6524856686592102,,,,
295,7103,,,0.522817850112915,1.6139668226242065,0.399691104888916,1.6004583835601807
295,7103,1.4231232404708862,0.6376752257347107,,,,
296,7127,,,0.5252730846405029,1.626946210861206,0.40769633650779724,1.604469895362854
296,7127,1.4226585626602173,0.6480550169944763,,,,
297,7151,,,0.5115729570388794,1.6311864852905273,0.37217581272125244,1.60728919506073
297,7151,1.4265093803405762,0.6360422968864441,,,,
298,7175,,,0.5238510966300964,1.6560765504837036,0.3893011808395386,1.611141324043274
298,7175,1.4309368133544922,0.6487364172935486,,,,
299,7199,,,0.5287081003189087,1.6398775577545166,0.3740324079990387,1.6300582885742188
299,7199,1.432144284248352,0.6588287353515625,,,,
300,7223,,,0.5180581212043762,1.6625102758407593,0.3691551089286804,1.6335229873657227
300,7223,1.4271906614303589,0.6521028876304626,,,,
301,7247,,,0.5109854340553284,1.6494001150131226,0.39180564880371094,1.6225723028182983
301,7247,1.443520188331604,0.6443626284599304,,,,
302,7271,,,0.5104769468307495,1.644586205482483,0.3926175534725189,1.6126174926757812
302,7271,1.4390758275985718,0.6506848931312561,,,,
303,7295,,,0.5348218083381653,1.64979887008667,0.3969946801662445,1.6196331977844238
303,7295,1.4183716773986816,0.6393367052078247,,,,
304,7319,,,0.5246055722236633,1.6233822107315063,0.3895602524280548,1.6086091995239258
304,7319,1.4328058958053589,0.6645824313163757,,,,
305,7343,,,0.5174432396888733,1.6557164192199707,0.3747939467430115,1.6316554546356201
305,7343,1.4347811937332153,0.6444336175918579,,,,
306,7367,,,0.5227500796318054,1.664663553237915,0.37008970975875854,1.618667483329773
306,7367,1.427148699760437,0.6587361097335815,,,,
307,7391,,,0.516880452632904,1.6537821292877197,0.38767147064208984,1.6255264282226562
307,7391,1.434179663658142,0.6504996418952942,,,,
308,7415,,,0.5357197523117065,1.6234958171844482,0.3860040307044983,1.6165425777435303
308,7415,1.4337643384933472,0.6506478190422058,,,,
309,7439,,,0.5154813528060913,1.62317955493927,0.41269612312316895,1.6465070247650146
309,7439,1.4248262643814087,0.6546139717102051,,,,
310,7463,,,0.5020431280136108,1.6373250484466553,0.3891299366950989,1.6408939361572266
310,7463,1.449811339378357,0.655421793460846,,,,
311,7487,,,0.5338550806045532,1.6427812576293945,0.3890300393104553,1.6387016773223877
311,7487,1.4307154417037964,0.653668224811554,,,,
312,7511,,,0.5130159854888916,1.6197961568832397,0.3901657462120056,1.6208428144454956
312,7511,1.4071965217590332,0.6510650515556335,,,,
313,7535,,,0.5274617671966553,1.6666486263275146,0.39126676321029663,1.6364449262619019
313,7535,1.420920491218567,0.6481819152832031,,,,
314,7559,,,0.531256914138794,1.6530160903930664,0.3973158597946167,1.6266218423843384
314,7559,1.4583579301834106,0.6531850695610046,,,,
315,7583,,,0.5435660481452942,1.642065167427063,0.39021432399749756,1.637046217918396
315,7583,1.4404220581054688,0.6602023839950562,,,,
316,7607,,,0.506660521030426,1.6358120441436768,0.3903864622116089,1.6385990381240845
316,7607,1.4214519262313843,0.6561161279678345,,,,
317,7631,,,0.5225614309310913,1.6522852182388306,0.4211871027946472,1.6233495473861694
317,7631,1.4371814727783203,0.662740170955658,,,,
318,7655,,,0.5344562530517578,1.647446870803833,0.3999168574810028,1.622800588607788
318,7655,1.439195990562439,0.6523298621177673,,,,
319,7679,,,0.5249692797660828,1.6429933309555054,0.39395496249198914,1.6440284252166748
319,7679,1.44482421875,0.657709002494812,,,,
320,7703,,,0.5134273171424866,1.6360281705856323,0.4023585319519043,1.627016544342041
320,7703,1.4106122255325317,0.6441694498062134,,,,
321,7727,,,0.5389729142189026,1.6491094827651978,0.39753252267837524,1.5945128202438354
321,7727,1.4189943075180054,0.6425229907035828,,,,
322,7751,,,0.5274915099143982,1.6430492401123047,0.3962599039077759,1.626030445098877
322,7751,1.4721570014953613,0.6555225253105164,,,,
323,7775,,,0.5281773805618286,1.6325762271881104,0.4284140467643738,1.6375190019607544
323,7775,1.4473414421081543,0.6541180610656738,,,,
324,7799,,,0.5076472163200378,1.6473912000656128,0.39580053091049194,1.6249521970748901
324,7799,1.4361759424209595,0.6479902267456055,,,,
325,7823,,,0.5336470603942871,1.662673830986023,0.38183706998825073,1.617489218711853
325,7823,1.4257208108901978,0.6454464793205261,,,,
326,7847,,,0.5182317495346069,1.6380079984664917,0.41159042716026306,1.61159086227417
326,7847,1.4187599420547485,0.6601744890213013,,,,
327,7871,,,0.5253391265869141,1.6347417831420898,0.40403231978416443,1.6462469100952148
327,7871,1.435045599937439,0.6741442084312439,,,,
328,7895,,,0.5088332295417786,1.6419047117233276,0.3874940872192383,1.6454280614852905
328,7895,1.4364376068115234,0.6607365012168884,,,,
329,7919,,,0.5273053050041199,1.6654809713363647,0.4130609631538391,1.6286135911941528
329,7919,1.4327927827835083,0.66448575258255,,,,
330,7943,,,0.5355740785598755,1.6457040309906006,0.4084725081920624,1.6191916465759277
330,7943,1.4382591247558594,0.6623297333717346,,,,
331,7967,,,0.5140725374221802,1.6738682985305786,0.39794081449508667,1.6445471048355103
331,7967,1.441992163658142,0.6611712574958801,,,,
332,7991,,,0.5077940225601196,1.6571615934371948,0.3960458040237427,1.6321886777877808
332,7991,1.4407023191452026,0.6650257110595703,,,,
333,8015,,,0.5374190807342529,1.6499826908111572,0.3921029567718506,1.6403679847717285
333,8015,1.4049636125564575,0.6457900404930115,,,,
334,8039,,,0.529733419418335,1.6687109470367432,0.4099792540073395,1.6560451984405518
334,8039,1.4412709474563599,0.6639147400856018,,,,
335,8063,,,0.5269707441329956,1.6391063928604126,0.42933768033981323,1.6402548551559448
335,8063,1.4377198219299316,0.6549144387245178,,,,
336,8087,,,0.5239828824996948,1.7076728343963623,0.392477810382843,1.6251699924468994
336,8087,1.4409788846969604,0.6581827998161316,,,,
337,8111,,,0.5152581334114075,1.6442855596542358,0.4226047992706299,1.63986074924469
337,8111,1.4380626678466797,0.6528623104095459,,,,
338,8135,,,0.511539101600647,1.6548631191253662,0.4131355285644531,1.6437939405441284
338,8135,1.4452195167541504,0.6666272282600403,,,,
339,8159,,,0.5294241905212402,1.6410092115402222,0.44169580936431885,1.6534204483032227
339,8159,1.448438286781311,0.6607184410095215,,,,
340,8183,,,0.513250470161438,1.6568200588226318,0.40498781204223633,1.6483887434005737
340,8183,1.4717068672180176,0.6703850626945496,,,,
341,8207,,,0.5309212803840637,1.6542457342147827,0.40253111720085144,1.658149003982544
341,8207,1.4281810522079468,0.6542403101921082,,,,
342,8231,,,0.5437398552894592,1.6606581211090088,0.4359574317932129,1.6459001302719116
342,8231,1.4211007356643677,0.6703712344169617,,,,
343,8255,,,0.5330850481987,1.6395959854125977,0.39645519852638245,1.6451159715652466
343,8255,1.4435268640518188,0.6623989939689636,,,,
344,8279,,,0.5448165535926819,1.641059398651123,0.38496384024620056,1.653273344039917
344,8279,1.4426313638687134,0.65923672914505,,,,
345,8303,,,0.5351507663726807,1.6513394117355347,0.3961707353591919,1.645020604133606
345,8303,1.4364304542541504,0.6644342541694641,,,,
346,8327,,,0.5213711261749268,1.6604886054992676,0.4040786623954773,1.643472671508789
346,8327,1.4346046447753906,0.657296895980835,,,,
347,8351,,,0.5354436039924622,1.6606385707855225,0.38278236985206604,1.650327444076538
347,8351,1.42622709274292,0.6695230603218079,,,,
348,8375,,,0.5221367478370667,1.6789833307266235,0.4061342179775238,1.647855281829834
348,8375,1.4446229934692383,0.6671918034553528,,,,
349,8399,,,0.5126299262046814,1.660236120223999,0.4155261516571045,1.6367919445037842
349,8399,1.4343891143798828,0.6678120493888855,,,,
350,8423,,,0.5183508992195129,1.6427242755889893,0.3966003656387329,1.6518011093139648
350,8423,1.415131688117981,0.6697149872779846,,,,
351,8447,,,0.5438019037246704,1.667915940284729,0.41884875297546387,1.6667343378067017
351,8447,1.4241944551467896,0.6739129424095154,,,,
352,8471,,,0.5424854755401611,1.656088948249817,0.40657269954681396,1.6522287130355835
352,8471,1.4122532606124878,0.6598064303398132,,,,
353,8495,,,0.5225437879562378,1.6837408542633057,0.41043972969055176,1.6655685901641846
353,8495,1.4483541250228882,0.6687038540840149,,,,
354,8519,,,0.5418834090232849,1.6904412508010864,0.41711530089378357,1.6706143617630005
354,8519,1.413543701171875,0.6725167632102966,,,,
355,8543,,,0.5265034437179565,1.643568754196167,0.3919926881790161,1.6606708765029907
355,8543,1.4099035263061523,0.6611589789390564,,,,
356,8567,,,0.5351005792617798,1.6753731966018677,0.4299970269203186,1.6540813446044922
356,8567,1.4224451780319214,0.6637791991233826,,,,
357,8591,,,0.5221136212348938,1.6746057271957397,0.41551831364631653,1.638674020767212
357,8591,1.418434739112854,0.6664867401123047,,,,
358,8615,,,0.530788242816925,1.645672082901001,0.39142370223999023,1.6509021520614624
358,8615,1.4289206266403198,0.6578806042671204,,,,
359,8639,,,0.5325787663459778,1.6739282608032227,0.43472856283187866,1.6418993473052979
359,8639,1.434104323387146,0.6726381182670593,,,,
360,8663,,,0.5421420931816101,1.6808898448944092,0.394793301820755,1.6485650539398193
360,8663,1.442766785621643,0.664273738861084,,,,
361,8687,,,0.5401294231414795,1.6674294471740723,0.40989920496940613,1.6576578617095947
361,8687,1.4321163892745972,0.6708018183708191,,,,
362,8711,,,0.538310706615448,1.6647998094558716,0.4167514741420746,1.6533699035644531
362,8711,1.4245558977127075,0.6684677004814148,,,,
363,8735,,,0.5420334935188293,1.6672722101211548,0.41276776790618896,1.6494920253753662
363,8735,1.422751784324646,0.6747705340385437,,,,
364,8759,,,0.5152864456176758,1.6495952606201172,0.4212082028388977,1.6455045938491821
364,8759,1.4452608823776245,0.661683201789856,,,,
365,8783,,,0.5278114676475525,1.668091893196106,0.4092195928096771,1.639472246170044
365,8783,1.4468458890914917,0.6722130179405212,,,,
366,8807,,,0.5321705341339111,1.6687551736831665,0.40106692910194397,1.6609915494918823
366,8807,1.4340182542800903,0.6565696597099304,,,,
367,8831,,,0.537440836429596,1.702427864074707,0.4077790081501007,1.65911066532135
367,8831,1.412436842918396,0.6654091477394104,,,,
368,8855,,,0.538890540599823,1.666306495666504,0.40915098786354065,1.669179081916809
368,8855,1.4178777933120728,0.6733541488647461,,,,
369,8879,,,0.5318456888198853,1.6814923286437988,0.4067089557647705,1.669277310371399
369,8879,1.4561368227005005,0.6759634613990784,,,,
370,8903,,,0.535824716091156,1.6612496376037598,0.42348891496658325,1.6396265029907227
370,8903,1.4421334266662598,0.674656867980957,,,,
371,8927,,,0.5336249470710754,1.6625741720199585,0.41646766662597656,1.6617121696472168
371,8927,1.4271245002746582,0.6744377613067627,,,,
372,8951,,,0.5213885307312012,1.6963404417037964,0.42388802766799927,1.7010064125061035
372,8951,1.4459261894226074,0.6749687194824219,,,,
373,8975,,,0.5436503887176514,1.6589868068695068,0.38739708065986633,1.6488401889801025
373,8975,1.4172840118408203,0.669945478439331,,,,
374,8999,,,0.5430530309677124,1.6690058708190918,0.40953826904296875,1.667472243309021
374,8999,1.4401459693908691,0.6751554608345032,,,,
375,9023,,,0.520648717880249,1.6902459859848022,0.4055112302303314,1.6535385847091675
375,9023,1.4198728799819946,0.6646543145179749,,,,
376,9047,,,0.5302823185920715,1.7160859107971191,0.42051029205322266,1.6597667932510376
376,9047,1.434343934059143,0.6619572043418884,,,,
377,9071,,,0.5334863662719727,1.6830599308013916,0.41256681084632874,1.662174940109253
377,9071,1.4398366212844849,0.6826372742652893,,,,
378,9095,,,0.5358560681343079,1.662259578704834,0.40115562081336975,1.656026005744934
378,9095,1.4345778226852417,0.6780357956886292,,,,
379,9119,,,0.539886474609375,1.6644624471664429,0.4056583642959595,1.6690243482589722
379,9119,1.4419878721237183,0.6821699142456055,,,,
380,9143,,,0.5447046160697937,1.6794006824493408,0.41235411167144775,1.6621160507202148
380,9143,1.4259642362594604,0.6600411534309387,,,,
381,9167,,,0.5191880464553833,1.7063301801681519,0.41028472781181335,1.684525489807129
381,9167,1.42745840549469,0.6699607968330383,,,,
382,9191,,,0.5351150035858154,1.676891803741455,0.42472583055496216,1.6581711769104004
382,9191,1.4199271202087402,0.6667155623435974,,,,
383,9215,,,0.5281094908714294,1.669973611831665,0.4261265993118286,1.682408094406128
383,9215,1.449750542640686,0.6767200827598572,,,,
384,9239,,,0.5183812975883484,1.6837763786315918,0.41716906428337097,1.6611497402191162
384,9239,1.4424649477005005,0.6815112233161926,,,,
385,9263,,,0.5072094202041626,1.6709818840026855,0.4312918782234192,1.6708976030349731
385,9263,1.4012318849563599,0.6835176348686218,,,,
386,9287,,,0.5358324646949768,1.7063175439834595,0.41654571890830994,1.6593784093856812
386,9287,1.4428402185440063,0.6760300993919373,,,,
387,9311,,,0.5306052565574646,1.6917001008987427,0.42243242263793945,1.6673837900161743
387,9311,1.4146485328674316,0.6777051091194153,,,,
388,9335,,,0.5465306043624878,1.677901268005371,0.42033106088638306,1.6399997472763062
388,9335,1.439404845237732,0.6832473278045654,,,,
389,9359,,,0.5287371277809143,1.6633726358413696,0.43117326498031616,1.657504677772522
389,9359,1.4205204248428345,0.6731486916542053,,,,
390,9383,,,0.543150007724762,1.6728758811950684,0.41108426451683044,1.6738947629928589
390,9383,1.4331703186035156,0.6803591847419739,,,,
391,9407,,,0.5284900665283203,1.6731656789779663,0.424630343914032,1.687642216682434
391,9407,1.4418206214904785,0.6689729690551758,,,,
392,9431,,,0.5353190302848816,1.6871742010116577,0.4234597384929657,1.6666010618209839
392,9431,1.4210783243179321,0.6579383611679077,,,,
393,9455,,,0.5267826914787292,1.6903977394104004,0.4108981490135193,1.6639926433563232
393,9455,1.4297055006027222,0.6714513897895813,,,,
394,9479,,,0.5195754170417786,1.691152811050415,0.4103536605834961,1.6815106868743896
394,9479,1.4161778688430786,0.6757529377937317,,,,
395,9503,,,0.5286998748779297,1.6885842084884644,0.416727751493454,1.6693925857543945
395,9503,1.4171031713485718,0.6867467761039734,,,,
396,9527,,,0.538952648639679,1.6755930185317993,0.42967256903648376,1.693838357925415
396,9527,1.432606816291809,0.6850829720497131,,,,
397,9551,,,0.5377106666564941,1.6684410572052002,0.4095948040485382,1.6633785963058472
397,9551,1.4145921468734741,0.6690806746482849,,,,
398,9575,,,0.5320362448692322,1.6633166074752808,0.40422558784484863,1.6650575399398804
398,9575,1.4368019104003906,0.6768803596496582,,,,
399,9599,,,0.5310868620872498,1.6937649250030518,0.4022654891014099,1.6531057357788086
399,9599,1.450067400932312,0.6663744449615479,,,,
400,9623,,,0.5264477729797363,1.6978892087936401,0.4106857180595398,1.6846657991409302
400,9623,1.4455705881118774,0.6703505516052246,,,,
401,9647,,,0.5186018347740173,1.68923020362854,0.4120972752571106,1.6868789196014404
401,9647,1.4275764226913452,0.6832324862480164,,,,
